Date,XLE,XLK
2021-08-09,41.603065490722656,149.26174926757812
2021-08-10,42.33608627319336,148.1884307861328
2021-08-11,42.66851043701172,148.2077178955078
2021-08-12,42.625885009765625,149.05868530273438
2021-08-13,42.12299728393555,149.87095642089844
2021-08-16,41.34736633300781,150.54782104492188
2021-08-17,40.92118835449219,149.30039978027344
2021-08-18,40.068843841552734,147.24073791503906
2021-08-19,39.02898025512695,148.68154907226562
2021-08-20,39.11421585083008,150.59616088867188
2021-08-23,40.58026123046875,152.53976440429688
2021-08-24,41.25361251831055,152.36573791503906
2021-08-25,41.568973541259766,152.27867126464844
2021-08-26,40.938236236572266,151.32139587402344
2021-08-27,42.02924346923828,152.781494140625
2021-08-30,41.53488540649414,154.42532348632812
2021-08-31,41.25361251831055,153.61309814453125
2021-09-01,40.6484489440918,153.65176391601562
2021-09-02,41.679779052734375,153.4874267578125
2021-09-03,41.44111633300781,154.0965576171875
2021-09-07,41.19394302368164,154.13525390625
2021-09-08,40.665489196777344,153.54541015625
2021-09-09,40.750728607177734,152.96522521972656
2021-09-10,40.733673095703125,151.45677185058594
2021-09-13,41.90139389038086,151.505126953125
2021-09-14,41.29623031616211,151.31170654296875
2021-09-15,42.838966369628906,152.636474609375
2021-09-16,42.35313034057617,152.72348022460938
2021-09-17,42.03776168823242,150.34474182128906
2021-09-20,40.754058837890625,147.60626220703125
2021-09-21,40.848960876464844,147.66441345214844
2021-09-22,42.10850524902344,149.68894958496094
2021-09-23,43.58372497558594,151.694091796875
2021-09-24,43.91156005859375,151.80064392089844
2021-09-27,45.473045349121094,150.32827758789062
2021-09-28,45.62833786010742,145.87237548828125
2021-09-29,45.62833786010742,145.68832397460938
2021-09-30,44.938175201416016,144.64218139648438
2021-10-01,46.44790267944336,146.82171630859375
2021-10-04,47.20708084106445,143.421630859375
2021-10-05,47.483150482177734,145.46551513671875
2021-10-06,46.9827766418457,146.41482543945312
2021-10-07,47.345123291015625,147.75161743164062
2021-10-08,48.803077697753906,147.19947814941406
2021-10-11,48.62191390991211,146.3857421875
2021-10-12,48.6650505065918,145.63021850585938
2021-10-13,48.62191390991211,146.52139282226562
2021-10-14,49.2171745300293,149.82455444335938
2021-10-15,49.45873260498047,151.02572631835938
2021-10-18,49.49323654174805,152.30433654785156
2021-10-19,50.05400466918945,153.81549072265625
2021-10-20,50.45946502685547,153.38925170898438
2021-10-21,49.52775192260742,153.98016357421875
2021-10-22,49.99360656738281,153.44740295410156
2021-10-25,50.726905822753906,153.95111083984375
2021-10-26,51.020225524902344,154.3870086669922
2021-10-27,49.55363082885742,154.25137329101562
2021-10-28,49.90734100341797,155.80123901367188
2021-10-29,49.57950973510742,156.46966552734375
2021-11-01,50.43358612060547,156.23716735839844
2021-11-02,49.959102630615234,157.6126708984375
2021-11-03,49.54499816894531,158.5329132080078
2021-11-04,49.614017486572266,161.01271057128906
2021-11-05,50.26104736328125,161.8457794189453
2021-11-08,50.71827697753906,162.7176055908203
2021-11-09,50.925331115722656,162.04917907714844
2021-11-10,49.57950973510742,159.3756561279297
2021-11-11,49.76930618286133,160.12156677246094
2021-11-12,49.64853286743164,162.0685577392578
2021-11-15,50.06262969970703,161.90390014648438
2021-11-16,50.1402702331543,163.60877990722656
2021-11-17,49.37247085571289,163.11473083496094
2021-11-18,49.07914352416992,164.74212646484375
2021-11-19,47.16394805908203,165.9432830810547
2021-11-22,48.000762939453125,164.09310913085938
2021-11-23,49.47599411010742,163.71531677246094
